2024-01-01 00:00:00 4.054924e+01 -1.379490e+02
2024-01-01 00:01:00 4.403817e+01 -1.391923e+02
2024-01-01 00:02:00 4.751520e+01 -1.405592e+02
2024-01-01 00:03:00 5.097764e+01 -1.420836e+02
2024-01-01 00:04:00 5.442181e+01 -1.438120e+02
2024-01-01 00:05:00 5.784253e+01 -1.458100e+02
2024-01-01 00:06:00 6.123224e+01 -1.481721e+02
2024-01-01 00:07:00 6.457939e+01 -1.510399e+02
2024-01-01 00:08:00 6.786564e+01 -1.546326e+02
2024-01-01 00:09:00 7.106032e+01 -1.593035e+02
2024-01-01 00:10:00 7.410923e+01 -1.656402e+02
2024-01-01 00:11:00 7.691123e+01 -1.746288e+02
2024-01-01 00:12:00 7.927223e+01 1.722110e+02
2024-01-01 00:13:00 8.084536e+01 1.534207e+02
2024-01-01 00:14:00 8.119811e+01 1.304165e+02
2024-01-01 00:15:00 8.019793e+01 1.089763e+02
2024-01-01 00:16:00 7.818328e+01 9.305464e+01
2024-01-01 00:17:00 7.557262e+01 8.216637e+01
2024-01-01 00:18:00 7.263211e+01 7.463871e+01
2024-01-01 00:19:00 6.950256e+01 6.921563e+01
2024-01-01 00:20:00 6.625794e+01 6.513108e+01
2024-01-01 00:21:00 6.293890e+01 6.192919e+01
2024-01-01 00:22:00 5.956912e+01 5.933188e+01
2024-01-01 00:23:00 5.616311e+01 5.716320e+01
2024-01-01 00:24:00 5.273018e+01 5.530755e+01
2024-01-01 00:25:00 4.927661e+01 5.368634e+01
2024-01-01 00:26:00 4.580673e+01 5.224440e+01
2024-01-01 00:27:00 4.232369e+01 5.094199e+01
2024-01-01 00:28:00 3.882984e+01 4.974967e+01
2024-01-01 00:29:00 3.532698e+01 4.864522e+01
2024-01-01 00:30:00 3.181657e+01 4.761144e+01
2024-01-01 00:31:00 2.829980e+01 4.663478e+01
2024-01-01 00:32:00 2.477770e+01 4.570438e+01
2024-01-01 00:33:00 2.125117e+01 4.481131e+01
2024-01-01 00:34:00 1.772103e+01 4.394814e+01
2024-01-01 00:35:00 1.418804e+01 4.310852e+01
2024-01-01 00:36:00 1.065292e+01 4.228690e+01
2024-01-01 00:37:00 7.116362e+00 4.147836e+01
2024-01-01 00:38:00 3.579042e+00 4.067835e+01
2024-01-01 00:39:00 4.161810e-02 3.988261e+01
2024-01-01 00:40:00 -3.495255e+00 3.908701e+01
2024-01-01 00:41:00 -7.030928e+00 3.828741e+01
2024-01-01 00:42:00 -1.056475e+01 3.747956e+01
2024-01-01 00:43:00 -1.409606e+01 3.665896e+01
2024-01-01 00:44:00 -1.762418e+01 3.582070e+01
2024-01-01 00:45:00 -2.114843e+01 3.495931e+01
2024-01-01 00:46:00 -2.466808e+01 3.406851e+01
2024-01-01 00:47:00 -2.818234e+01 3.314098e+01
2024-01-01 00:48:00 -3.169036e+01 3.216793e+01
2024-01-01 00:49:00 -3.519116e+01 3.113870e+01
2024-01-01 00:50:00 -3.868362e+01 3.003999e+01
2024-01-01 00:51:00 -4.216635e+01 2.885501e+01
2024-01-01 00:52:00 -4.563764e+01 2.756203e+01
2024-01-01 00:53:00 -4.909525e+01 2.613242e+01
2024-01-01 00:54:00 -5.253618e+01 2.452756e+01
2024-01-01 00:55:00 -5.595627e+01 2.269405e+01
2024-01-01 00:56:00 -5.934955e+01 2.055604e+01
2024-01-01 00:57:00 -6.270713e+01 1.800243e+01
2024-01-01 00:58:00 -6.601520e+01 1.486481e+01
2024-01-01 00:59:00 -6.925135e+01 1.087839e+01
2024-01-01 01:00:00 -7.237728e+01 5.611228e+00
2024-01-01 01:01:00 -7.532382e+01 -1.659978e+00
2024-01-01 01:02:00 -7.795996e+01 -1.212554e+01
2024-01-01 01:03:00 -8.003747e+01 -2.742560e+01
2024-01-01 01:04:00 -8.115461e+01 -4.829749e+01
2024-01-01 01:05:00 -8.094893e+01 -7.133483e+01
2024-01-01 01:06:00 -7.949780e+01 -9.065732e+01
2024-01-01 01:07:00 -7.721818e+01 -1.043450e+02
2024-01-01 01:08:00 -7.447010e+01 -1.137002e+02
2024-01-01 01:09:00 -7.145995e+01 -1.202740e+02
2024-01-01 01:10:00 -6.829566e+01 -1.250999e+02
2024-01-01 01:11:00 -6.503490e+01 -1.287975e+02
2024-01-01 01:12:00 -6.171013e+01 -1.317386e+02
2024-01-01 01:13:00 -5.834064e+01 -1.341539e+02
2024-01-01 01:14:00 -5.493849e+01 -1.361914e+02
2024-01-01 01:15:00 -5.151154e+01 -1.379500e+02
2024-01-01 01:16:00 -4.806514e+01 -1.394978e+02
2024-01-01 01:17:00 -4.460305e+01 -1.408832e+02
2024-01-01 01:18:00 -4.112800e+01 -1.421413e+02
2024-01-01 01:19:00 -3.764205e+01 -1.432986e+02
2024-01-01 01:20:00 -3.414681e+01 -1.443750e+02
2024-01-01 01:21:00 -3.064358e+01 -1.453863e+02
2024-01-01 01:22:00 -2.713343e+01 -1.463447e+02
2024-01-01 01:23:00 -2.361729e+01 -1.472605e+02
2024-01-01 01:24:00 -2.009601e+01 -1.481418e+02
2024-01-01 01:25:00 -1.657034e+01 -1.489957e+02
2024-01-01 01:26:00 -1.304100e+01 -1.498282e+02
2024-01-01 01:27:00 -9.508680e+00 -1.506445e+02
2024-01-01 01:28:00 -5.974042e+00 -1.514494e+02
2024-01-01 01:29:00 -2.437744e+00 -1.522474e+02
2024-01-01 01:30:00 1.099561e+00 -1.530427e+02
2024-01-01 01:31:00 4.637220e+00 -1.538393e+02
2024-01-01 01:32:00 8.174578e+00 -1.546414e+02
2024-01-01 01:33:00 1.171097e+01 -1.554534e+02
2024-01-01 01:34:00 1.524572e+01 -1.562799e+02
2024-01-01 01:35:00 1.877812e+01 -1.571260e+02
2024-01-01 01:36:00 2.230745e+01 -1.579975e+02
2024-01-01 01:37:00 2.583292e+01 -1.589009e+02
2024-01-01 01:38:00 2.935370e+01 -1.598442e+02
2024-01-01 01:39:00 3.286884e+01 -1.608367e+02
2024-01-01 01:40:00 3.637729e+01 -1.618902e+02
2024-01-01 01:41:00 3.987777e+01 -1.630190e+02
2024-01-01 01:42:00 4.336873e+01 -1.642417e+02
2024-01-01 01:43:00 4.684824e+01 -1.655825e+02
2024-01-01 01:44:00 5.031373e+01 -1.670735e+02
2024-01-01 01:45:00 5.376176e+01 -1.687583e+02
2024-01-01 01:46:00 5.718749e+01 -1.706983e+02
2024-01-01 01:47:00 6.058390e+01 -1.729812e+02
2024-01-01 01:48:00 6.394038e+01 -1.757378e+02
2024-01-01 01:49:00 6.724023e+01 -1.791691e+02
2024-01-01 01:50:00 7.045576e+01 1.764037e+02
2024-01-01 01:51:00 7.353860e+01 1.704485e+02
2024-01-01 01:52:00 7.639937e+01 1.620708e+02
2024-01-01 01:53:00 7.886668e+01 1.498492e+02
2024-01-01 01:54:00 8.062555e+01 1.321771e+02
2024-01-01 01:55:00 8.123903e+01 1.096218e+02
2024-01-01 01:56:00 8.048316e+01 8.741453e+01
2024-01-01 01:57:00 7.862762e+01 7.037541e+01
2024-01-01 01:58:00 7.610580e+01 5.865184e+01
2024-01-01 01:59:00 7.321481e+01 5.059379e+01
2024-01-01 02:00:00 7.011440e+01 4.483839e+01
2024-01-01 02:01:00 6.688800e+01 4.053937e+01
2024-01-01 02:02:00 6.358105e+01 3.719364e+01
2024-01-01 02:03:00 6.021968e+01 3.449625e+01
2024-01-01 02:04:00 5.681978e+01 3.225565e+01
2024-01-01 02:05:00 5.339147e+01 3.034688e+01
2024-01-01 02:06:00 4.994148e+01 2.868549e+01
